img_name,img_path,scientific_name,iNat ID,observed_on,observation_url,image_url,common_name,taxon_family_name,taxon_genus_name
00646_Vaccinium ovatum.jpg,images_all/00646_Vaccinium ovatum.jpg,Vaccinium ovatum,9741135,2018-01-23,https://www.inaturalist.org/observations/9741135,https://static.inaturalist.org/photos/13333087/medium.jpg,evergreen huckleberry,Ericaceae,Vaccinium
00647_Arctostaphylos crustacea.jpg,images_all/00647_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,9743296,2018-01-23,https://www.inaturalist.org/observations/9743296,https://static.inaturalist.org/photos/13336732/medium.jpg,brittleleaf manzanita,Ericaceae,Arctostaphylos
00648_Arctostaphylos crustacea.jpg,images_all/00648_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,9744664,2018-01-23,https://www.inaturalist.org/observations/9744664,https://inaturalist-open-data.s3.amazonaws.com/photos/13339037/medium.jpeg,brittleleaf manzanita,Ericaceae,Arctostaphylos
00649_Arctostaphylos crustacea.jpg,images_all/00649_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,9745269,2018-02-04,https://www.inaturalist.org/observations/9745269,https://inaturalist-open-data.s3.amazonaws.com/photos/13339862/medium.jpg,brittleleaf manzanita,Ericaceae,Arctostaphylos
00650_Bellis perennis.jpg,images_all/00650_Bellis perennis.jpg,Bellis perennis,9746937,2018-01-23,https://www.inaturalist.org/observations/9746937,https://inaturalist-open-data.s3.amazonaws.com/photos/13342618/medium.jpeg,lawn daisy,Asteraceae,Bellis
00651_Arctostaphylos crustacea.jpg,images_all/00651_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,9746980,2018-01-23,https://www.inaturalist.org/observations/9746980,https://inaturalist-open-data.s3.amazonaws.com/photos/13342743/medium.jpg,brittleleaf manzanita,Ericaceae,Arctostaphylos
00652_Oxalis pes-caprae.jpg,images_all/00652_Oxalis pes-caprae.jpg,Oxalis pes-caprae,9747466,2018-01-24,https://www.inaturalist.org/observations/9747466,https://inaturalist-open-data.s3.amazonaws.com/photos/13831832/medium.jpeg,bermuda buttercup,Oxalidaceae,Oxalis
00653_Viola ocellata.jpg,images_all/00653_Viola ocellata.jpg,Viola ocellata,9748628,2018-02-05,https://www.inaturalist.org/observations/9748628,https://inaturalist-open-data.s3.amazonaws.com/photos/13345219/medium.jpg,western heart's ease,Violaceae,Viola
00654_Oxalis smalliana.jpg,images_all/00654_Oxalis smalliana.jpg,Oxalis smalliana,9749447,2018-01-23,https://www.inaturalist.org/observations/9749447,https://inaturalist-open-data.s3.amazonaws.com/photos/13346703/medium.jpeg,redwood sorrel,Oxalidaceae,Oxalis
00655_Umbellularia californica.jpg,images_all/00655_Umbellularia californica.jpg,Umbellularia californica,9750114,2018-02-04,https://www.inaturalist.org/observations/9750114,https://static.inaturalist.org/photos/13348383/medium.jpg,california bay,Lauraceae,Umbellularia
00656_Arctostaphylos crustacea.jpg,images_all/00656_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,9750146,2018-01-23,https://www.inaturalist.org/observations/9750146,https://static.inaturalist.org/photos/13348425/medium.jpg,brittleleaf manzanita,Ericaceae,Arctostaphylos
00657_Baccharis pilularis.jpg,images_all/00657_Baccharis pilularis.jpg,Baccharis pilularis,9750212,2018-01-31,https://www.inaturalist.org/observations/9750212,https://inaturalist-open-data.s3.amazonaws.com/photos/13348590/medium.jpeg,coyote brush,Asteraceae,Baccharis
00658_Arctostaphylos crustacea.jpg,images_all/00658_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,9750314,2018-01-23,https://www.inaturalist.org/observations/9750314,https://inaturalist-open-data.s3.amazonaws.com/photos/13348761/medium.jpeg,brittleleaf manzanita,Ericaceae,Arctostaphylos
00659_Arctostaphylos crustacea.jpg,images_all/00659_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,9751012,2018-01-23,https://www.inaturalist.org/observations/9751012,https://inaturalist-open-data.s3.amazonaws.com/photos/13349983/medium.jpeg,brittleleaf manzanita,Ericaceae,Arctostaphylos
00660_Vaccinium ovatum.jpg,images_all/00660_Vaccinium ovatum.jpg,Vaccinium ovatum,9751800,2018-01-23,https://www.inaturalist.org/observations/9751800,https://inaturalist-open-data.s3.amazonaws.com/photos/13351364/medium.jpeg,evergreen huckleberry,Ericaceae,Vaccinium
00661_Oxalis smalliana.jpg,images_all/00661_Oxalis smalliana.jpg,Oxalis smalliana,9752381,2018-01-23,https://www.inaturalist.org/observations/9752381,https://inaturalist-open-data.s3.amazonaws.com/photos/13352152/medium.jpeg,redwood sorrel,Oxalidaceae,Oxalis
00662_Stachys bullata.jpg,images_all/00662_Stachys bullata.jpg,Stachys bullata,9752647,2018-01-18,https://www.inaturalist.org/observations/9752647,https://inaturalist-open-data.s3.amazonaws.com/photos/13352546/medium.jpeg,california hedge nettle,Lamiaceae,Stachys
00663_Oxalis pes-caprae.jpg,images_all/00663_Oxalis pes-caprae.jpg,Oxalis pes-caprae,9755904,2018-02-06,https://www.inaturalist.org/observations/9755904,https://static.inaturalist.org/photos/13358201/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
00664_Oxalis smalliana.jpg,images_all/00664_Oxalis smalliana.jpg,Oxalis smalliana,9760077,2018-01-23,https://www.inaturalist.org/observations/9760077,https://inaturalist-open-data.s3.amazonaws.com/photos/13364939/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
00665_Oxalis smalliana.jpg,images_all/00665_Oxalis smalliana.jpg,Oxalis smalliana,9760078,2018-01-23,https://www.inaturalist.org/observations/9760078,https://inaturalist-open-data.s3.amazonaws.com/photos/13364943/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
00666_Oxalis smalliana.jpg,images_all/00666_Oxalis smalliana.jpg,Oxalis smalliana,9760079,2018-01-23,https://www.inaturalist.org/observations/9760079,https://inaturalist-open-data.s3.amazonaws.com/photos/13364947/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
00667_Oxalis smalliana.jpg,images_all/00667_Oxalis smalliana.jpg,Oxalis smalliana,9764050,2018-02-06,https://www.inaturalist.org/observations/9764050,https://inaturalist-open-data.s3.amazonaws.com/photos/13372279/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
00668_Oxalis smalliana.jpg,images_all/00668_Oxalis smalliana.jpg,Oxalis smalliana,9797715,2018-01-23,https://www.inaturalist.org/observations/9797715,https://inaturalist-open-data.s3.amazonaws.com/photos/13407449/medium.jpeg,redwood sorrel,Oxalidaceae,Oxalis
00669_Adelinia grandis.jpg,images_all/00669_Adelinia grandis.jpg,Adelinia grandis,9826558,2018-02-10,https://www.inaturalist.org/observations/9826558,https://inaturalist-open-data.s3.amazonaws.com/photos/13453206/medium.jpeg,pacific hound's tongue,Boraginaceae,Adelinia
00670_Taraxia ovata.jpg,images_all/00670_Taraxia ovata.jpg,Taraxia ovata,9855701,2018-02-12,https://www.inaturalist.org/observations/9855701,https://inaturalist-open-data.s3.amazonaws.com/photos/13499639/medium.jpg,sun cup,Onagraceae,Taraxia
00671_Adelinia grandis.jpg,images_all/00671_Adelinia grandis.jpg,Adelinia grandis,9855702,2018-02-12,https://www.inaturalist.org/observations/9855702,https://inaturalist-open-data.s3.amazonaws.com/photos/13499641/medium.jpg,pacific hound's tongue,Boraginaceae,Adelinia
00672_Toxicoscordion fremontii.jpg,images_all/00672_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,9862765,2018-02-14,https://www.inaturalist.org/observations/9862765,https://static.inaturalist.org/photos/13512020/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
00673_Fragaria vesca.jpg,images_all/00673_Fragaria vesca.jpg,Fragaria vesca,9870485,2018-02-15,https://www.inaturalist.org/observations/9870485,https://inaturalist-open-data.s3.amazonaws.com/photos/13525866/medium.jpeg,woodland strawberry,Rosaceae,Fragaria
00674_Raphanus raphanistrum sativus.jpg,images_all/00674_Raphanus raphanistrum sativus.jpg,Raphanus raphanistrum sativus,9877328,2018-02-10,https://www.inaturalist.org/observations/9877328,https://inaturalist-open-data.s3.amazonaws.com/photos/13537162/medium.jpg,garden radish,Brassicaceae,Raphanus
00675_Vaccinium ovatum.jpg,images_all/00675_Vaccinium ovatum.jpg,Vaccinium ovatum,9897005,2018-02-17,https://www.inaturalist.org/observations/9897005,https://static.inaturalist.org/photos/13569499/medium.jpeg,evergreen huckleberry,Ericaceae,Vaccinium
00676_Notholithocarpus densiflorus.jpg,images_all/00676_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,9897100,2018-02-17,https://www.inaturalist.org/observations/9897100,https://static.inaturalist.org/photos/13569635/medium.jpg,tanoak,Fagaceae,Notholithocarpus
00677_Arbutus menziesii.jpg,images_all/00677_Arbutus menziesii.jpg,Arbutus menziesii,9897118,2018-02-17,https://www.inaturalist.org/observations/9897118,https://static.inaturalist.org/photos/13569671/medium.jpg,pacific madrone,Ericaceae,Arbutus
00678_Viola sempervirens.jpg,images_all/00678_Viola sempervirens.jpg,Viola sempervirens,9897158,2018-02-17,https://www.inaturalist.org/observations/9897158,https://static.inaturalist.org/photos/13569737/medium.jpeg,redwood violet,Violaceae,Viola
00679_Oxalis smalliana.jpg,images_all/00679_Oxalis smalliana.jpg,Oxalis smalliana,9897362,2018-02-17,https://www.inaturalist.org/observations/9897362,https://static.inaturalist.org/photos/13570127/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
00680_Vaccinium ovatum.jpg,images_all/00680_Vaccinium ovatum.jpg,Vaccinium ovatum,9897564,2018-02-17,https://www.inaturalist.org/observations/9897564,https://static.inaturalist.org/photos/13578733/medium.jpg,evergreen huckleberry,Ericaceae,Vaccinium
00681_Toxicodendron diversilobum.jpg,images_all/00681_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,9898131,2018-02-17,https://www.inaturalist.org/observations/9898131,https://static.inaturalist.org/photos/13571476/medium.jpeg,pacific poison oak,Anacardiaceae,Toxicodendron
00682_Vaccinium ovatum.jpg,images_all/00682_Vaccinium ovatum.jpg,Vaccinium ovatum,9898139,2018-02-17,https://www.inaturalist.org/observations/9898139,https://inaturalist-open-data.s3.amazonaws.com/photos/13571493/medium.jpeg,evergreen huckleberry,Ericaceae,Vaccinium
00683_Arbutus menziesii.jpg,images_all/00683_Arbutus menziesii.jpg,Arbutus menziesii,9898141,2018-02-17,https://www.inaturalist.org/observations/9898141,https://inaturalist-open-data.s3.amazonaws.com/photos/13571500/medium.jpeg,pacific madrone,Ericaceae,Arbutus
00684_Notholithocarpus densiflorus.jpg,images_all/00684_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,9898166,2018-02-17,https://www.inaturalist.org/observations/9898166,https://inaturalist-open-data.s3.amazonaws.com/photos/13571540/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
00685_Arbutus menziesii.jpg,images_all/00685_Arbutus menziesii.jpg,Arbutus menziesii,9898230,2018-02-17,https://www.inaturalist.org/observations/9898230,https://static.inaturalist.org/photos/13571719/medium.jpg,pacific madrone,Ericaceae,Arbutus
00686_Cardamine californica.jpg,images_all/00686_Cardamine californica.jpg,Cardamine californica,9898310,2018-02-17,https://www.inaturalist.org/observations/9898310,https://static.inaturalist.org/photos/13571856/medium.jpg,milkmaids,Brassicaceae,Cardamine
00687_Polystichum munitum.jpg,images_all/00687_Polystichum munitum.jpg,Polystichum munitum,9898316,2018-02-17,https://www.inaturalist.org/observations/9898316,https://static.inaturalist.org/photos/13571871/medium.jpg,western sword fern,Dryopteridaceae,Polystichum
00688_Sequoia sempervirens.jpg,images_all/00688_Sequoia sempervirens.jpg,Sequoia sempervirens,9898323,2018-02-17,https://www.inaturalist.org/observations/9898323,https://static.inaturalist.org/photos/13571889/medium.jpg,coast redwood,Cupressaceae,Sequoia
00689_Pteridium aquilinum.jpg,images_all/00689_Pteridium aquilinum.jpg,Pteridium aquilinum,9898353,2018-02-17,https://www.inaturalist.org/observations/9898353,https://static.inaturalist.org/photos/13571954/medium.jpg,common bracken,Dennstaedtiaceae,Pteridium
00690_Viola sempervirens.jpg,images_all/00690_Viola sempervirens.jpg,Viola sempervirens,9898391,2018-02-17,https://www.inaturalist.org/observations/9898391,https://static.inaturalist.org/photos/13572017/medium.jpg,redwood violet,Violaceae,Viola
00691_Toxicodendron diversilobum.jpg,images_all/00691_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,9898397,2018-02-17,https://www.inaturalist.org/observations/9898397,https://static.inaturalist.org/photos/13572027/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
00692_Viola sempervirens.jpg,images_all/00692_Viola sempervirens.jpg,Viola sempervirens,9902195,2018-02-17,https://www.inaturalist.org/observations/9902195,https://static.inaturalist.org/photos/13578770/medium.jpg,redwood violet,Violaceae,Viola
00693_Viola ocellata.jpg,images_all/00693_Viola ocellata.jpg,Viola ocellata,9912668,2018-02-06,https://www.inaturalist.org/observations/9912668,https://inaturalist-open-data.s3.amazonaws.com/photos/13596534/medium.jpg,western heart's ease,Violaceae,Viola
00694_Fragaria vesca.jpg,images_all/00694_Fragaria vesca.jpg,Fragaria vesca,9936794,2018-02-09,https://www.inaturalist.org/observations/9936794,https://inaturalist-open-data.s3.amazonaws.com/photos/13637310/medium.jpg,woodland strawberry,Rosaceae,Fragaria
00695_Stachys bullata.jpg,images_all/00695_Stachys bullata.jpg,Stachys bullata,9937066,2018-02-09,https://www.inaturalist.org/observations/9937066,https://inaturalist-open-data.s3.amazonaws.com/photos/13637633/medium.jpg,california hedge nettle,Lamiaceae,Stachys
00696_Toxicoscordion fremontii.jpg,images_all/00696_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,9938892,2018-02-20,https://www.inaturalist.org/observations/9938892,https://inaturalist-open-data.s3.amazonaws.com/photos/13640329/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
00697_Oxalis smalliana.jpg,images_all/00697_Oxalis smalliana.jpg,Oxalis smalliana,9942090,2018-02-09,https://www.inaturalist.org/observations/9942090,https://inaturalist-open-data.s3.amazonaws.com/photos/13645762/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
00698_Toxicoscordion fremontii.jpg,images_all/00698_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,9942095,2018-02-20,https://www.inaturalist.org/observations/9942095,https://inaturalist-open-data.s3.amazonaws.com/photos/13645792/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
00699_Viola ocellata.jpg,images_all/00699_Viola ocellata.jpg,Viola ocellata,9951355,2018-02-09,https://www.inaturalist.org/observations/9951355,https://inaturalist-open-data.s3.amazonaws.com/photos/13662513/medium.jpg,western heart's ease,Violaceae,Viola
00700_Stachys bullata.jpg,images_all/00700_Stachys bullata.jpg,Stachys bullata,9959147,2018-02-22,https://www.inaturalist.org/observations/9959147,https://static.inaturalist.org/photos/13679471/medium.jpg,california hedge nettle,Lamiaceae,Stachys
00701_Fragaria vesca.jpg,images_all/00701_Fragaria vesca.jpg,Fragaria vesca,9959815,2018-02-22,https://www.inaturalist.org/observations/9959815,https://inaturalist-open-data.s3.amazonaws.com/photos/13677634/medium.jpeg,woodland strawberry,Rosaceae,Fragaria
00702_Cardamine californica.jpg,images_all/00702_Cardamine californica.jpg,Cardamine californica,9959819,2018-02-22,https://www.inaturalist.org/observations/9959819,https://inaturalist-open-data.s3.amazonaws.com/photos/13677666/medium.jpeg,milkmaids,Brassicaceae,Cardamine
00703_Adelinia grandis.jpg,images_all/00703_Adelinia grandis.jpg,Adelinia grandis,9967795,2018-02-23,https://www.inaturalist.org/observations/9967795,https://inaturalist-open-data.s3.amazonaws.com/photos/13691158/medium.jpeg,pacific hound's tongue,Boraginaceae,Adelinia
00704_Umbellularia californica.jpg,images_all/00704_Umbellularia californica.jpg,Umbellularia californica,9971062,2018-02-23,https://www.inaturalist.org/observations/9971062,https://inaturalist-open-data.s3.amazonaws.com/photos/13698940/medium.jpg,california bay,Lauraceae,Umbellularia
00705_Claytonia perfoliata.jpg,images_all/00705_Claytonia perfoliata.jpg,Claytonia perfoliata,9971207,2018-02-23,https://www.inaturalist.org/observations/9971207,https://inaturalist-open-data.s3.amazonaws.com/photos/13699149/medium.jpg,miner's lettuce,Montiaceae,Claytonia
00706_Arctostaphylos crustacea.jpg,images_all/00706_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,9971366,2018-02-09,https://www.inaturalist.org/observations/9971366,https://inaturalist-open-data.s3.amazonaws.com/photos/13699620/medium.jpg,brittleleaf manzanita,Ericaceae,Arctostaphylos
00707_Taraxia ovata.jpg,images_all/00707_Taraxia ovata.jpg,Taraxia ovata,9972440,2018-02-23,https://www.inaturalist.org/observations/9972440,https://inaturalist-open-data.s3.amazonaws.com/photos/13701107/medium.jpeg,sun cup,Onagraceae,Taraxia
00708_Calendula arvensis.jpg,images_all/00708_Calendula arvensis.jpg,Calendula arvensis,9972486,2018-02-23,https://www.inaturalist.org/observations/9972486,https://inaturalist-open-data.s3.amazonaws.com/photos/13701220/medium.jpeg,field marigold,Asteraceae,Calendula
00709_Myosotis latifolia.jpg,images_all/00709_Myosotis latifolia.jpg,Myosotis latifolia,9974788,2018-02-23,https://www.inaturalist.org/observations/9974788,https://inaturalist-open-data.s3.amazonaws.com/photos/13705238/medium.jpeg,broadleaf forget-me-not,Boraginaceae,Myosotis
00710_Genista monspessulana.jpg,images_all/00710_Genista monspessulana.jpg,Genista monspessulana,9974789,2018-02-23,https://www.inaturalist.org/observations/9974789,https://inaturalist-open-data.s3.amazonaws.com/photos/13705242/medium.jpeg,french broom,Fabaceae,Genista
